Lemma,Location,NR,Left,Token,Right,Variant,Meaning,Original_meaning,Metaphor,Concreteness,Century,Source,Title,Date,Author,Genre,Rhyme,Regio,Land,Register,Frequency_lemma,Century_factor,Frequency_lemma_century,Frequency_meaning,logFreq_lemma,logFreq_lemma_century,logFreq_meaning,percentage_apocope_16,percentage_apocope_17,percentage_apocope_18,percentage_apocope_19,percentage_apocope_20,percentage_apocope_eeuw,lag_variation,Freq_meaning_cat
klas,Amsterdam,198,"  lapperij. Ik doe toch n\xF2\xF2it iets goed. D\xE0n draai ik te hard, d\xE0n te zacht.  Groomleer zacht, bokskalf moet hard, gestikt worden. Wat kan me al die verschillende  soorten leer schelen....\x92 Tom zuchtte.... Veertien dagen was hij nu al van school af,  bij vader in de stikkerij.... veertien dagen. 't Leek Tom wel veertien jaar. Wat 'n  straf.... Weer zuchtte Tom en hij kreeg een gevoel van droefheid, toen hij er aan  dacht, dat het nog maar zoo kort geleden was, dat hij dien heerlijken middag met  Fred op het vliegveld was geweest, waar die dikke mijnheer hen alles zoo fijn  uitgelegd had. Wat hadden de jongens van de ",klas," opgekeken, toen Fred verteld had,  dat hij met Tom in huis was geweest bij 'n echte vlieger, die hem had meegenomen  naar het vliegveld.  \x91Ja j\xF4,\x92 zei Fred op 'n avond, toen hij zijn vriend kwam opzoeken, en ze weer  samen op Tom's knusse hok zaten, \x91je had de jongens 's moeten zien kijken. Ze wilden  er eerst niks van gelooven, maar toen ik er op doorging, nou je begrijpt.... toen werden  ze nieuwsgierig....\x92  \x91Moet je niet naar vader, neem dan even z'n koffie mee, wil je?\x92 Lena kwam de  gang door. \x91Wat is er Tom?\x92  \x91Niks,\x92 bromde de jeugdige Revers geheel uit zijn ",apocope,groep_leerlingen,original,no,abstract,20,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1900-2000/1900-2000/Fictional prose/Artz 1932.txt,achter_ronkende_motoren,1932,Artz,fiction,no_rhyme,Holland,NL,written,332,20,277,123,2.521138084,2.442479769,2.089905111,NA,0,0,0.365384615,0.664259928,0.664259928,0.365384615,most_frequent
klas,Amsterdam,267,"  zeggen als door eigene bevinding, dat  Margaretha Jacoba de Neufville, De kleine pligten   199  de rampen het Fransche leger in Rusland en op deszelfs terugtogt van daar,  overgekomen, eene soort van algemeene vrees verspreid hebben; dat reeds in de  maand Maart vele vrouwen van Fransche ambtenaars dit land hebben verlaten, als  wilden zij zich tegen eenig nakend onheil in veiligheid stellen; dat er in het laatst  van April, te Leyden, te Rotterdam en te Zaandam vrij ernstige opschuddingen  hebben plaats gehad, ter oorzake van het opschrijven der jonge lieden voor de  opterigtene nationale garde, eene opschrijving, welke nevens die voor de garde  d'honneur, aller ouderen harten met angst en schrik vervult. Onder de lieden, welke  in de ",klasse," vielen van die, wier zonen tot het laatstgenoemde corps zullen moeten  behooren, is de droefheid algemeen geweest, men is elkander gaan bezoeken, als  ware er in elk huis een doode geweest, men heeft te zamen geweend en geklaagd.  Nu heerscht er weder eenige kalmte, wijl de zaken blijven in den staat, in welken  zij, bijkans eene maand geleden, gebragt zijn, en tijdwinst altoos voor eene groote  winst gehouden wordt, maar het gevaar is daarom niet geweken, en met deernis  zie ik die mijner bekenden aan, welke toch vroeg of laat de order om te vertrekken  bijna zeker te wachten hebben. - Gij vraagt mij ook naar mijn' oom D. Het verlies  van zijne echtgenoote heeft hem waarlijk zeer ",sjwa,maatschappelijke_stand,secondary,no,abstract,19,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1800-1900/1800-1900/Fictional prose/Neufville.txt,kleine_pligten,1825,Neufville,fiction,no_rhyme,Holland,NL,written,332,19,52,14,2.521138084,1.716003344,1.146128036,NA,0,0,0.365384615,0.664259928,0.365384615,0,less_frequent
klas,Leiden,176,"  ogen straalden, omdat ik haar aardig vond. We  bogen ons ieder aan een kant van het tafeltje waarop de kooi stond uit het raam en  keken de stampende en zingende soldaten na.  \x91Ze zijn gekomen om ons te beschermen, zeggen ze\x92, zei ik schamper.  \x91Ze hebben onze school ingepikt.... nu moet ik een heel eind lopen naar een andere,  die propvol is\x92.  \x91Mijn oom is gesneuveld, m'n moeders enige broer\x92.  \x91G\xF4, wat erg.... Mijn vader zegt, dat ze met Kerstmis verslagen zijn. Ga jij op de  H.B.S.?\x92  \x91Ja. Ik ben overgegaan naar de tweede. En jij?\x92  \x91Ik ben overgegaan naar de vierde ",klas,".... misschien mag ik later ook naar de  H.B.S. Ik ben 't jongste meisje van onze klas; dat komt omdat ik in Februari jarig  ben. Toen ik vijfeneenhalf was, kon ik nog net naar school Er zit \xE9\xE9n jongen in mijn  klas, die is twee dagen jonger dan ik\x92.  \x91Ik heb een paar jaar thuis geleerd. Dat ging wel gauw. Ik heb toen een klas  overgeslagen. Vind jij het fijn op school?\x92  \x91Ja, gaat wel. Wanneer ben jij jarig?\x92  Han B. Aalberse, De liefde van Bob en Daphne   99  \x91In Juni\x92.  We keken een poosje zwijgend naar beneden in de straat, waar vrachtauto's en  bakfietsen in- en ",apocope,leerjaar,secondary,no,abstract,20,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1900-2000/1900-2000/Fictional prose/Aalberse 1955.txt,liefde_bob_daphne,1955,Aalberse,fiction,no_rhyme,Holland,NL,written,332,20,277,46,2.521138084,2.442479769,1.662757832,NA,0,0,0.365384615,0.664259928,0.664259928,0.365384615,less_frequent
klas,Leiden,138,"  paar  overvalletjes op distributiekantoren en auto's met bonnenkaarten\x92.  \x91En gingen ze dan met deze boot?\x92  \x91Neen. De knokploeg werkte zelfstandig vanuit de conservenfa-  Han B. Aalberse, De liefde van Bob en Daphne   198  briek, met eigen boten en een vrachtauto met het bord voedselvoorziening. Soms  escorteerden ze mijn vader, onopvallend natuurlijk. Hij is hun grote held\x92.  \x91Hoe kom jij nu weer thuis?\x92  \x91O, daar bestaan allerlei manieren voor\x92, zei ik luchtig. \x91Hier achter de werf ligt  de villa van Henselmans, de eigenaar. Hij is een goede kennis van mijn vader en zijn  oudste zoon zat op de H. B. S. het laatste jaar met mij in dezelfde ",klas,"; ik zeil wel  eens met hem en zo. Met jou erbij kan ik niets beginnen, omdat je niemand kunt  vertrouwen, maar alleen.... Ik kan ook naar het ziekenhuis wandelen, om het duimpje  na te laten kijken en dan met de veerboot terug. Kon ik maar ergens een fiets voor  je bemachtigen\x92.  \x91En deze boot?\x92  \x91Die loopt niet weg en is nu niet meer belangrijk. Hier, neem die handdoek en die  zeep maar mee; dat washandje ook\x92.  \x91J\xF4, wat zullen ze bij je thuis wel zeggen?\x92  \x91Niets. Handdoeken en zeep genoeg. De meeste gasten zijn al vertrokken vandaag,  of staan op het punt om weg te gaan\x92. We ",apocope,groep_leerlingen,original,no,abstract,20,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1900-2000/1900-2000/Fictional prose/Aalberse 1955.txt,liefde_bob_daphne,1955,Aalberse,fiction,no_rhyme,Holland,NL,written,332,20,277,123,2.521138084,2.442479769,2.089905111,NA,0,0,0.365384615,0.664259928,0.664259928,0.365384615,most_frequent
klas,Amsterdam,269,"  haar vriend  dankbaar glimlachend aan.  - Anne, zegt hij, wat ga je nu doen? Je hebt je zoo kranig gehouden.  Zij knikt het hoofd, zeker, kranig. Och neen, niet zwak zijn, niet toegeven aan het  gevoel van oneindige droefheid dat zij voelt opkomen. Kameraden zijn zij, anders  niets, soldaten in het leger der proletari\xEBrs. Voorwaarts moeten zij, steeds verder,  er is nog een wereld te veroveren.  Maurits Dekker, Brood   279  2 Januari.  PROCLAMATIE  Aan Allen!  De revolutie heeft gezegevierd, de bourgeoisie is overwonnen. In een  heldhaftige strijd, die onafgebroken langer dan dertig uur duurde en waarin  arbeiders, boeren, soldaten en matrozen als een muur schouder aan  schouder stonden, is de macht door het proletariaat veroverd, de  heerschappij der bezittende ",klasse," volkomen gebroken.  Er is een voorloopige regeering gevormd uit leden van het revolutionnair  comit\xE9, terwijl maatregelen getroffen zijn tot het vormen van een  radenregeering, waarvan de verkiezing binnen enkele dagen zal  plaatsvinden.  Het productieapparaat is in het bezit van de gemeenschap en zal, niet  meer voor enkele bevoorrechten, maar ten dienste van allen worden  gebruikt.  Alle klassebewuste proletari\xEBrs hebben tot plicht de productiemiddelen  te beschermen en hun krachten in te spannen om mede te helpen aan  het opbouwen van een nieuwe maatschappij, waarin voor allen brood,  recht en gelijkheid zal zijn.  Voor de voorloopige regeering:  HEDON  WERNER  AGES.  Maurits Dekker, Brood   ",sjwa,maatschappelijke_stand,secondary,no,abstract,20,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1900-2000/1900-2000/Fictional prose/Dekker 1932.txt,brood,1932,Dekker,fiction,no_rhyme,Holland,NL,written,332,20,277,31,2.521138084,2.442479769,1.491361694,NA,0,0,0.365384615,0.664259928,0.664259928,0.365384615,less_frequent
klas,Amsterdam,330,"  van wilde laten maken, dan konden ze die laten afdraaien, als ze er  lust in hadden en toen hield hij er maar over op.  Wim voelde, dat de jongens een beetje met hem spotten en daarom zon hij op een  plan, om hen op de \xE9\xE9n of andere wijze te overbluffen. En hij vond iets.  De natuurkundelessen werden niet in het gewone H.B.S.-gebouw gegeven, doch  in een oud schoolgebouw, waaraan een buitengewoon goed ingericht  natuurkunde-lokaal verbonden was. Nu wilde het geval, dat de natuurkunde-leeraar  buitengewoon verstrooid was en meestal slechts sprak tot de twee jongens, die vlak  bij hem op de eerste bank zaten. De leerlingen, die achter in de ",klas," zaten, profiteerden  daarvan, om onder de  J.P. Balj\xE9, De vlegeljaren van een H.B.S.-er   78  natuurkundeles bijvoorbeeld Fransche thema's te maken of vlug even de lessen voor  het volgend uur in te studeeren.  Wim behoorde tot de leerlingen, die achterin zaten. En op de verstrooidheid van  den leeraar baseerde hij zijn plan. Donderdagsmorgens werd om negen uur met  natuurkunde begonnen. Tot kwart voor tien. Maar, om nu niet telkens de wandeling  tusschen de twee schoolgebouwen te moeten maken, gaf men van kwart voor tien  tot half elf - dan begon het speelkwartiertje - in hetzelfde natuurkundelokaal les in  de plant- en dierkunde, welk vak eveneens door den natuurkunde-leeraar werd  onderwezen!  En d\xE0t ",apocope,klaslokaal,secondary,no,concrete,20,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1900-2000/1900-2000/Fictional prose/Balj+® 1931.txt,vlegeljaren,1931,Balj+® ,fiction,no_rhyme,Holland,NL,written,332,20,277,33,2.521138084,2.442479769,1.51851394,NA,0,0,0.365384615,0.664259928,0.664259928,0.365384615,less_frequent
klas,Amsterdam,132,"  of de kamer; oma Craets zat op haar  plaats in haar stoel, dat kon niet anders.   Dezen winter was 't hem plotseling bewust geworden, dat hij van oma Craets hield  als van niemand. Omdat die met hem praatte als geen ander. Tot hij sinds zijn vader  thuis was, ook dit wist: zijn vader met al wat bij h\xE8m behoorde, oma Craets en die  allen - en al wat van moeder kwam, dat waren twee heel aparte dingen.   Hij had ook het besliste gevoel dat de andere kleinkinderen meer thuis waren op  de Keizersgracht dan zij met hun drie\xEBn. Met Willem Hartonius schoot hij wel op.  Al was die twee jaar ouder, hij zat maar een ",klas," hooger op school. Bij tante Sophie  kwam hij niet graag, evenmin als bij oom Pieter. Maar er was nog \xE9\xE9n in de familie  waar hij van hield: de eenige die hier altijd zat of ze hier hoorde en zoo fijn met je  praten kon. Tante Jetje.   Jetje zag zijn oogen, ernstige warme oogen genegen naar zich heen, en streek hem  eens over zijn donkere haren, terwijl ze met Ann\xE8tje het probleem van een poppenjurk  besprak. En Philip dacht: \x91Wat ziet dat jongste zusje van me er allemachtig goed uit,  zonde en jammer dat ze niet getrouwd is. Wat haperde daar? Een ongelukkige liefde?\x92    Zij kwamen allen deze dagen: \x91Er was ",apocope,leerjaar,secondary,no,abstract,20,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1900-2000/1900-2000/Fictional prose/Boudier-Bakker 1931.txt,klop_op_de_deur,1931,Boudier-Bakker,fiction,no_rhyme,Holland,NL,written,332,20,277,46,2.521138084,2.442479769,1.662757832,NA,0,0,0.365384615,0.664259928,0.664259928,0.365384615,less_frequent
klas,Amsterdam,83,"  het trotsche gebouw, waaraan zij bouwen wilde met krachtige handen. Waarom  had zij dat aardige oude mensch zoo van zich laten gaan? Ze had zich aan haar kunnen  sterken.\x92    Truida Leedebour begon mechanisch den weg te gaan, waarlangs ze juffrouw  Kooistra had zien verdwijnen.   Een man groette haar: Heldt, de ziel van het Algemeen Nederlandsch  Werkliedenverbond. Een gewezen meubelmaker. Haar gedachten, vermoeid, gingen  naar die andere beweging, die der arbeiders - der mannen. Nieuwenhuis hoorde zij  spreken in den Algemeenen Bestuurdersbond en Gerhard, de arme kleermaker in  zijn kamertje in de Bloemstraat - felle geest die naar de zijde der anarchisten neigde.   Ina Boudier-Bakker, De klop op de deur     246    N\xF2g altijd niet door de bezittende ",klasse," erkend als een gevaar - bespot en terzij  geschoven ook deze beweging als iets hinderlijks, meer niet. Maar zoo weinig te  stuiten als een hoogen vloed, binnendringend door kieren en langs wijde wegen.   Truida Leedebours oogen keken van de brug der Leidsche straat de gracht af.  Hoog en strak, ontoegankelijk gesloten stonden de groote huizen. Geen vermoeden  daarbinnen, geen begrip, van de ontzaggelijke beroering om Bakounins leer geleden  in het verre Oosten, in Rusland. Mannen en vrouwen uit de hoogste standen, warmer  van hart, scherper van blik, dieper van inzicht dan hun tijdgenooten, hadden zich de  zaak der bevrijding gewijd. Als een wolk bedreigden voortdurend hun dreigbrieven,  hun geheime genootschappen den Czaar - werd hun leven haast ondragelijk onder  ",sjwa,maatschappelijke_stand,secondary,no,abstract,20,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1900-2000/1900-2000/Fictional prose/Boudier-Bakker 1931.txt,klop_op_de_deur,1931,Boudier-Bakker,fiction,no_rhyme,Holland,NL,written,332,20,277,31,2.521138084,2.442479769,1.491361694,NA,0,0,0.365384615,0.664259928,0.664259928,0.365384615,less_frequent
klas,Amsterdam,112,"  de laatste vijf of zeven jaar was inge\xEBnt. \x91Het is schandelijk,\x92 zegt  Ann\xE8tje toornig -\x91dat een dokter in Den Haag vaccinatie een schuldige en  verderfelijke praktijk noemt! Vader zei...\x92    \x91O allerliefst Ann\xE8tje!\x92 denkt Cloese.   Het volk in Amsterdam golft voorbij, leest de bulletins, vergeet het voor eigen  belangen. Er is zorg. Er is nu weer deze gevreesde ziekte, die mismaakt voor het  leven. Die moordt schoonheid en frischheid en bloei....   Ze zijn angstig - zien in vrees elkander aan - de besmetting. Maar in vaccinatie  gelooven ze niet. Niet aan dokters, niet aan hygi\xEBne, niet aan voorbehoedmaatregelen.  Ze spotten over het gemeentebestuur, dat de groote trouwkamer derde ",klasse," heeft  beschikbaar gesteld voor vaccinatie. Ze tieren over een commissie die in voorbereiding  is, om den arme den strijd te leeren tegen vervuiling en ziekte. De vrouwen in de  Jordaan schelden: ze zullen die wijven wel buiten hun deur houden!   Ze hokken in hun vuilste nauwe straatjes, hun slechte woningen. Berustend. Ze  lachen zoolang de dood er niet is - maar de vrees blinkt in hun even-schichtige oogen  bij het gerucht van een nabij ziekte-geval.   Door Europa gaat de verademing, de verontwaardiging, de spanning. Honderd millioen  oorlogsschatting is alleen Parijs opgelegd. 't Gansche leger krijgsgevangen binnen  de stad. In Engeland beweert de oorlogspartij, dat zoodra Duitschland met een natie  in oorlog   Ina Boudier-Bakker, De klop ",sjwa,rangorde,secondary,no,abstract,20,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1900-2000/1900-2000/Fictional prose/Boudier-Bakker 1931.txt,klop_op_de_deur,1931,Boudier-Bakker,fiction,no_rhyme,Holland,NL,written,332,20,277,19,2.521138084,2.442479769,1.278753601,NA,0,0,0.365384615,0.664259928,0.664259928,0.365384615,less_frequent
klas,Leiden,314,"  vielen in een  drie dagen durende sneeuwjacht van me af. In die tijd ruimde ik koortsachtig het  souterrain uit, plaatste de meubeltjes die ik als huwelijksgeschenk van Erika en  Hardenberg gekregen had en versierde de muren met wervingsaffiches, die Elmer  me in groten getale bezorgde. N\xF3g moest ik bukken onder Erika's chantage, maar de  wetenschap dat er een einde aan kon komen, schonk me nieuwe levenskracht.  Argwanend bekeek Erika mijn in het nieuwe uniform gestoken vrienden, die de  trouwdag opluisterden.  \x91Wat moet dat gepeupel hier over de vloer?\x92 vroeg ze ge\xEBrgerd.  Louis Ferron, Het stierenoffer   199  Lachend antwoordde ik haar dat ik, ondanks dat ik rentmeester was geworden, trouw  bleef aan mijn ",klasse,".  \x91Uitstekend, Florian,\x92 prees Hardenberg, \x91je toont karakter.\x92  Nadat ik Eulchen volkomen laveloos naar bed had gebracht, vierden we, in  aanwezigheid van de voormalige weduwe Weininger, de geslaagde plundering van  Weininger's Textili\xEBn A.g. Wit van woede, maar zonder ook maar \xE9\xE9n maal uit haar  rol te vallen, hief Erika samen met ons het glas. De woede stond haar nog mooier  dan de niet gedragen rouw. Ook Hardenberg, de voortijdig op non-actief gestelde  echtgenoot, werd er door getroffen en zocht zijn troost in een drinkgelag dat niet  meer van deze aarde was. Brullend hief hij mede de door mijn kameraden  gescandeerde leuzen aan. Boerend en kotsend vervloekte hij Erika, ",sjwa,maatschappelijke_stand,secondary,no,abstract,20,C:/Users/u0112465/Documents/Corpora/Corpus Daniël Van Olmen/1900-2000/1900-2000/Fictional prose/Ferron 1975.txt,stierenoffer,1975,Ferron,fiction,no_rhyme,Holland,NL,written,332,20,277,31,2.521138084,2.442479769,1.491361694,NA,0,0,0.365384615,0.664259928,0.664259928,0.365384615,less_frequent
